label,pred,smoothed,true
0,0,22,22
0,0,39,39
0,0,11,11
0,0,25,25
0,0,68,68
0,0,32,32
0,0,42,42
0,0,23,23
0,0,27,27
0,0,44,44
0,0,66,66
0,0,50,50
0,0,44,44
0,0,66,66
0,0,69,69
0,0,54,54
0,0,54,54
0,0,90,90
0,0,141,141
0,0,343,343
0,0,527,527
0,0,711,711
1,0,711,1465
1,0,711,2448
1,0,711,2723
1,0,711,2615
1,0,711,2760
1,0,711,2980
1,0,711,2823
1,0,711,2949
1,0,711,3064
1,0,711,2852
1,0,711,2809
1,0,711,1409
0,0,994,994
1,0,994,1297
1,0,994,2440
1,0,994,2789
1,0,994,2920
1,0,994,3057
1,0,994,3641
1,0,994,3187
1,0,994,3548
1,0,994,3645
1,0,994,3300
1,0,994,3201
1,0,994,2219
0,0,1036,1036
0,0,622,622
0,0,531,531
0,0,330,330
0,0,243,243
0,0,292,292
0,0,256,256
0,0,294,294
0,0,264,264
0,0,241,241
0,0,209,209
0,0,189,189
0,0,245,245
0,0,190,190
0,0,223,223
0,0,256,256
0,0,334,334
0,0,431,431
0,0,625,625
0,0,583,583
0,0,698,698
0,0,767,767
0,0,710,710
0,0,647,647
0,0,664,664
0,0,695,695
0,0,486,486
0,0,195,195
0,0,121,121
0,0,341,341
0,0,517,517
0,0,480,480
0,0,417,417
0,0,489,489
0,0,488,488
0,0,510,510
0,0,504,504
0,0,431,431
0,0,435,435
0,0,311,311
0,0,285,285
0,0,242,242
0,0,253,253
0,0,194,194
0,0,206,206
0,0,138,138
0,0,144,144
0,0,280,280
0,0,382,382
0,0,335,335
0,0,168,168
0,0,140,140
0,0,154,154
0,0,249,249
0,0,155,155
0,0,126,126
0,0,82,82
0,0,95,95
0,0,106,106
0,0,108,108
0,0,86,86
0,0,48,48
0,0,49,49
0,0,49,49
0,0,66,66
0,0,43,43
0,0,55,55
0,0,71,71
0,0,50,50
0,0,35,35
0,0,25,25
0,0,55,55
0,0,33,33
0,0,48,48
0,0,41,41
0,0,72,72
0,0,74,74
0,0,81,81
0,0,70,70
0,0,77,77
0,0,43,43
0,0,45,45
0,0,83,83
0,0,52,52
0,0,32,32
0,0,39,39
0,0,42,42
0,0,30,30
0,0,27,27
0,0,10,10
0,0,30,30
0,0,20,20
0,0,28,28
0,0,35,35
0,0,23,23
0,0,18,18
0,0,33,33
0,0,19,19
0,0,20,20
0,0,29,29
0,0,26,26
0,0,29,29
0,0,14,14
0,0,23,23
0,0,13,13
0,0,17,17
0,0,8,8
0,0,8,8
0,0,21,21
0,0,9,9
0,0,15,15
0,0,3,3
0,0,15,15
0,0,15,15
0,0,20,20
0,0,8,8
0,0,4,4
0,0,6,6
0,0,13,13
0,0,11,11
0,0,23,23
0,0,10,10
0,0,15,15
0,0,23,23
0,0,9,9
0,0,21,21
0,0,14,14
0,0,5,5
0,0,12,12
0,0,21,21
0,0,12,12
0,0,11,11
0,0,4,4
0,0,12,12
0,0,6,6
0,0,16,16
0,0,3,3
0,0,14,14
0,0,14,14
0,0,9,9
0,0,11,11
0,0,8,8
0,0,9,9
0,0,8,8
0,0,7,7
0,0,6,6
0,0,11,11
0,0,21,21
0,0,8,8
0,0,15,15
0,0,9,9
0,0,9,9
0,0,7,7
0,0,3,3
0,0,7,7
0,0,6,6
0,0,11,11
0,0,11,11
0,0,12,12
0,0,8,8
0,0,18,18
0,0,13,13
0,0,10,10
0,0,5,5
0,0,13,13
0,0,24,24
0,0,11,11
0,0,16,16
0,0,26,26
0,0,21,21
0,0,38,38
0,0,19,19
0,0,36,36
0,0,36,36
0,0,26,26
0,0,21,21
0,0,35,35
0,0,25,25
0,0,40,40
0,0,24,24
0,0,25,25
0,0,13,13
0,0,15,15
0,0,20,20
0,0,14,14
0,0,7,7
0,0,10,10
0,0,6,6
0,0,9,9
0,0,7,7
0,0,4,4
0,0,5,5
0,0,16,16
0,0,6,6
0,0,5,5
0,0,2,2
0,0,10,10
0,0,7,7
0,0,13,13
0,0,2,2
0,0,9,9
0,0,3,3
0,0,10,10
0,0,15,15
0,0,8,8
0,0,8,8
0,0,11,11
0,0,1,1
0,0,0,0
0,0,8,8
0,0,8,8
0,0,3,3
0,0,5,5
0,0,6,6
0,0,5,5
0,0,7,7
0,0,6,6
0,0,15,15
0,0,9,9
0,0,7,7
0,0,1,1
0,0,0,0
0,0,0,0
0,0,2,2
0,0,7,7
0,0,11,11
0,0,6,6
0,0,1,1
0,0,7,7
0,0,5,5
0,0,1,1
0,0,2,2
0,0,2,2
0,0,8,8
0,0,10,10
0,0,5,5
0,0,5,5
0,0,3,3
0,0,10,10
0,0,2,2
0,0,8,8
0,0,14,14
0,0,13,13
0,0,27,27
0,0,7,7
0,0,18,18
0,0,6,6
0,0,9,9
0,0,14,14
0,0,28,28
0,0,78,78
0,0,18,18
0,0,11,11
0,0,15,15
0,0,23,23
0,0,10,10
0,0,28,28
0,0,15,15
0,0,20,20
0,0,43,43
0,0,7,7
0,0,14,14
0,0,9,9
0,0,25,25
0,0,35,35
0,0,19,19
0,0,9,9
0,0,32,32
0,0,13,13
0,0,19,19
0,0,25,25
0,0,16,16
0,0,11,11
0,0,13,13
0,0,24,24
0,0,13,13
0,0,14,14
0,0,15,15
0,0,26,26
0,0,10,10
0,0,17,17
0,0,4,4
0,0,26,26
0,0,18,18
0,0,21,21
0,0,19,19
0,0,7,7
0,0,18,18
0,0,19,19
0,0,18,18
0,0,13,13
0,0,19,19
0,0,10,10
0,0,15,15
0,0,14,14
0,0,7,7
0,0,9,9
0,0,12,12
0,0,12,12
0,0,21,21
0,0,14,14
0,0,15,15
0,0,11,11
0,0,10,10
0,0,15,15
0,0,13,13
0,0,18,18
0,0,4,4
0,0,6,6
0,0,8,8
0,0,22,22
0,0,33,33
0,0,17,17
0,0,5,5
0,0,7,7
0,0,3,3
0,0,2,2
0,0,16,16
0,0,21,21
0,0,6,6
0,0,15,15
0,0,12,12
0,0,4,4
0,0,2,2
0,0,2,2
0,0,0,0
0,0,10,10
0,0,2,2
0,0,1,1
0,0,9,9
0,0,4,4
0,0,1,1
0,0,4,4
0,0,4,4
0,0,2,2
0,0,1,1
0,0,0,0
0,0,2,2
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,1,1
0,0,0,0
0,0,3,3
0,0,0,0
0,0,0,0
0,0,0,0
0,0,6,6
0,0,0,0
0,0,8,8
0,0,4,4
0,0,8,8
0,0,0,0
0,0,5,5
0,0,0,0
0,0,1,1
0,0,0,0
0,0,2,2
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,3,3
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,2,2
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,1,1
0,0,1,1
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,2,2
0,0,2,2
0,0,1,1
0,0,1,1
0,0,4,4
0,0,2,2
0,0,1,1
0,0,7,7
0,0,0,0
0,0,0,0
0,0,1,1
0,0,0,0
0,0,0,0
0,0,0,0
0,0,2,2
0,0,0,0
0,0,0,0
0,0,1,1
0,0,3,3
0,0,4,4
0,0,8,8
0,0,1,1
0,0,5,5
0,0,0,0
0,0,5,5
0,0,1,1
0,0,1,1
0,0,13,13
0,0,40,40
0,0,30,30
0,0,61,61
0,0,26,26
0,0,40,40
0,0,42,42
0,0,25,25
0,0,11,11
0,0,23,23
0,0,39,39
0,0,19,19
0,0,26,26
0,0,23,23
0,0,21,21
0,0,7,7
0,0,19,19
0,0,44,44
0,0,30,30
0,0,15,15
0,0,46,46
0,0,20,20
0,0,28,28
0,0,27,27
0,0,5,5
0,0,15,15
0,0,12,12
0,0,23,23
0,0,61,61
0,0,39,39
0,0,45,45
0,0,22,22
0,0,9,9
0,0,6,6
0,0,14,14
0,0,12,12
0,0,34,34
0,0,23,23
0,0,22,22
0,0,21,21
0,0,20,20
0,0,23,23
0,0,25,25
0,0,24,24
0,0,11,11
0,0,9,9
0,0,10,10
0,0,3,3
0,0,1,1
0,0,8,8
0,0,3,3
0,0,1,1
0,0,5,5
0,0,16,16
0,0,21,21
0,0,12,12
0,0,13,13
0,0,26,26
0,0,16,16
0,0,12,12
0,0,10,10
0,0,7,7
0,0,20,20
0,0,6,6
0,0,3,3
0,0,11,11
0,0,1,1
0,0,7,7
0,0,11,11
0,0,1,1
0,0,3,3
0,0,6,6
0,0,2,2
0,0,4,4
0,0,2,2
0,0,1,1
0,0,1,1
0,0,11,11
0,0,0,0
0,0,9,9
0,0,3,3
0,0,7,7
0,0,4,4
0,0,3,3
0,0,1,1
0,0,6,6
0,0,3,3
0,0,0,0
0,0,14,14
0,0,8,8
0,0,6,6
0,0,7,7
0,0,4,4
0,0,2,2
0,0,10,10
0,0,1,1
0,0,7,7
0,0,8,8
0,0,7,7
0,0,6,6
0,0,2,2
0,0,17,17
0,0,6,6
0,0,8,8
0,0,5,5
0,0,1,1
0,0,0,0
0,0,2,2
0,0,3,3
0,0,3,3
0,0,1,1
0,0,9,9
0,0,6,6
0,0,6,6
0,0,10,10
0,0,10,10
0,0,2,2
0,0,16,16
0,0,3,3
0,0,3,3
0,0,3,3
0,0,25,25
0,0,8,8
0,0,8,8
0,0,9,9
0,0,5,5
0,0,10,10
0,0,5,5
0,0,2,2
0,0,11,11
0,0,12,12
0,0,4,4
0,0,8,8
0,0,12,12
0,0,10,10
0,0,2,2
0,0,6,6
0,0,6,6
0,0,6,6
0,0,8,8
0,0,37,37
0,0,15,15
0,0,9,9
0,0,12,12
0,0,6,6
0,0,15,15
0,0,22,22
0,0,2,2
0,0,7,7
0,0,12,12
0,0,15,15
0,0,6,6
0,0,3,3
0,0,7,7
0,0,6,6
0,0,8,8
0,0,19,19
0,0,9,9
0,0,7,7
0,0,20,20
0,0,5,5
0,0,5,5
0,0,16,16
0,0,4,4
0,0,5,5
0,0,10,10
0,0,8,8
0,0,12,12
0,0,22,22
0,0,10,10
0,0,8,8
0,0,3,3
0,0,10,10
0,0,6,6
0,0,16,16
0,0,13,13
0,0,9,9
0,0,9,9
0,0,8,8
0,0,18,18
0,0,6,6
0,0,3,3
0,0,7,7
0,0,10,10
0,0,1,1
0,0,0,0
0,0,5,5
0,0,7,7
0,0,16,16
0,0,9,9
0,0,3,3
0,0,2,2
0,0,0,0
0,0,10,10
0,0,3,3
0,0,0,0
0,0,5,5
0,0,2,2
0,0,2,2
0,0,0,0
0,0,5,5
0,0,0,0
0,0,4,4
0,0,2,2
0,0,17,17
0,0,10,10
0,0,1,1
0,0,3,3
0,0,8,8
0,0,1,1
0,0,0,0
0,0,1,1
0,0,3,3
0,0,2,2
0,0,0,0
0,0,1,1
0,0,1,1
0,0,0,0
0,0,0,0
0,0,2,2
0,0,0,0
0,0,0,0
0,0,1,1
0,0,1,1
0,0,0,0
0,0,0,0
0,0,2,2
0,0,1,1
0,0,0,0
0,0,0,0
0,0,3,3
0,0,0,0
0,0,0,0
0,0,3,3
0,0,1,1
0,0,2,2
0,0,0,0
0,0,1,1
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,2,2
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,5,5
0,0,0,0
0,0,0,0
0,0,0,0
0,0,1,1
0,0,1,1
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,1,1
0,0,2,2
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,3,3
0,0,0,0
0,0,0,0
0,0,1,1
0,0,0,0
0,0,2,2
0,0,0,0
0,0,1,1
0,0,0,0
0,0,2,2
0,0,0,0
0,0,0,0
0,0,0,0
0,0,8,8
0,0,0,0
0,0,11,11
0,0,9,9
0,0,1,1
0,0,6,6
0,0,8,8
0,0,7,7
0,0,7,7
0,0,1,1
0,0,2,2
0,0,18,18
0,0,4,4
0,0,12,12
0,0,9,9
0,0,6,6
0,0,17,17
0,0,35,35
0,0,26,26
0,0,25,25
0,0,10,10
0,0,8,8
0,0,25,25
0,0,18,18
0,0,30,30
0,0,20,20
0,0,12,12
0,0,10,10
0,0,1,1
0,0,16,16
0,0,4,4
0,0,18,18
0,0,2,2
0,0,11,11
0,0,7,7
0,0,22,22
0,0,10,10
0,0,9,9
0,0,6,6
0,0,2,2
0,0,9,9
0,0,10,10
0,0,7,7
0,0,6,6
0,0,9,9
0,0,0,0
0,0,3,3
0,0,2,2
0,0,9,9
0,0,9,9
0,0,3,3
0,0,0,0
0,0,4,4
0,0,5,5
0,0,10,10
0,0,7,7
0,0,5,5
0,0,2,2
0,0,12,12
0,0,9,9
0,0,11,11
0,0,6,6
0,0,9,9
0,0,2,2
0,0,5,5
0,0,3,3
0,0,15,15
0,0,3,3
0,0,0,0
0,0,3,3
0,0,5,5
0,0,10,10
0,0,0,0
0,0,4,4
0,0,2,2
0,0,9,9
0,0,2,2
0,0,2,2
0,0,15,15
0,0,3,3
0,0,1,1
0,0,1,1
0,0,3,3
0,0,5,5
0,0,3,3
0,0,1,1
0,0,8,8
0,0,1,1
0,0,3,3
0,0,12,12
0,0,4,4
0,0,9,9
0,0,11,11
0,0,10,10
0,0,0,0
0,0,3,3
0,0,3,3
0,0,6,6
0,0,3,3
0,0,0,0
0,0,0,0
0,0,1,1
0,0,0,0
0,0,12,12
0,0,5,5
0,0,12,12
0,0,1,1
0,0,1,1
0,0,2,2
0,0,1,1
0,0,0,0
0,0,4,4
0,0,2,2
0,0,2,2
0,0,9,9
0,0,3,3
0,0,3,3
0,0,0,0
0,0,4,4
0,0,1,1
0,0,3,3
0,0,6,6
0,0,7,7
0,0,4,4
0,0,1,1
0,0,9,9
0,0,7,7
0,0,2,2
0,0,10,10
0,0,0,0
0,0,7,7
0,0,3,3
0,0,6,6
0,0,11,11
0,0,4,4
0,0,8,8
0,0,3,3
0,0,19,19
0,0,4,4
0,0,22,22
0,0,12,12
0,0,5,5
0,0,8,8
0,0,12,12
0,0,13,13
0,0,6,6
0,0,10,10
0,0,3,3
0,0,10,10
0,0,3,3
0,0,7,7
0,0,9,9
0,0,14,14
0,0,8,8
0,0,0,0
0,0,3,3
0,0,6,6
0,0,12,12
0,0,2,2
0,0,7,7
0,0,10,10
0,0,17,17
0,0,19,19
0,0,2,2
0,0,9,9
0,0,7,7
0,0,4,4
0,0,31,31
0,0,32,32
0,0,10,10
0,0,1,1
0,0,29,29
0,0,9,9
0,0,19,19
0,0,9,9
0,0,15,15
0,0,10,10
0,0,17,17
0,0,10,10
0,0,4,4
0,0,11,11
0,0,2,2
0,0,5,5
0,0,11,11
0,0,15,15
0,0,10,10
0,0,11,11
0,0,8,8
0,0,11,11
0,0,3,3
0,0,14,14
0,0,15,15
0,0,14,14
0,0,10,10
0,0,12,12
0,0,6,6
0,0,1,1
0,0,4,4
0,0,3,3
0,0,4,4
0,0,4,4
0,0,4,4
0,0,0,0
0,0,9,9
0,0,1,1
0,0,5,5
0,0,3,3
0,0,2,2
0,0,4,4
0,0,4,4
0,0,1,1
0,0,0,0
0,0,4,4
0,0,3,3
0,0,2,2
0,0,0,0
0,0,3,3
0,0,1,1
0,0,0,0
0,0,1,1
0,0,0,0
0,0,5,5
0,0,3,3
0,0,3,3
0,0,0,0
0,0,0,0
0,0,1,1
0,0,0,0
0,0,1,1
0,0,0,0
0,0,5,5
0,0,0,0
0,0,2,2
0,0,0,0
0,0,0,0
0,0,1,1
0,0,0,0
0,0,2,2
0,0,3,3
0,0,4,4
0,0,5,5
0,0,1,1
0,0,1,1
0,0,0,0
0,0,0,0
0,0,0,0
0,0,1,1
0,0,0,0
0,0,0,0
0,0,3,3
0,0,14,14
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,1,1
0,0,0,0
0,0,5,5
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,1,1
0,0,1,1
0,0,0,0
0,0,0,0
0,0,1,1
0,0,0,0
0,0,12,12
0,0,1,1
0,0,0,0
0,0,1,1
0,0,0,0
0,0,0,0
0,0,2,2
0,0,4,4
0,0,0,0
0,0,0,0
0,0,6,6
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,5,5
0,0,0,0
0,0,2,2
0,0,1,1
0,0,5,5
0,0,5,5
0,0,11,11
0,0,1,1
0,0,0,0
0,0,9,9
0,0,6,6
0,0,0,0
0,0,2,2
0,0,3,3
0,0,0,0
0,0,2,2
0,0,0,0
0,0,5,5
0,0,5,5
0,0,1,1
0,0,1,1
0,0,1,1
0,0,5,5
0,0,1,1
0,0,3,3
0,0,4,4
0,0,8,8
0,0,6,6
0,0,1,1
0,0,1,1
0,0,0,0
0,0,1,1
0,0,0,0
0,0,3,3
0,0,0,0
0,0,8,8
0,0,4,4
0,0,5,5
0,0,0,0
0,0,3,3
0,0,5,5
0,0,9,9
0,0,2,2
0,0,0,0
0,0,5,5
0,0,6,6
0,0,9,9
0,0,11,11
0,0,24,24
0,0,11,11
0,0,1,1
0,0,1,1
0,0,13,13
0,0,1,1
0,0,1,1
0,0,2,2
0,0,2,2
0,0,5,5
0,0,10,10
0,0,3,3
0,0,11,11
0,0,10,10
0,0,3,3
0,0,12,12
0,0,18,18
0,0,6,6
0,0,17,17
0,0,4,4
0,0,26,26
0,0,19,19
0,0,6,6
0,0,6,6
0,0,3,3
0,0,6,6
0,0,4,4
0,0,3,3
0,0,0,0
0,0,4,4
0,0,13,13
0,0,10,10
0,0,10,10
0,0,1,1
0,0,5,5
0,0,2,2
0,0,7,7
0,0,1,1
0,0,1,1
0,0,4,4
0,0,1,1
0,0,2,2
0,0,1,1
0,0,2,2
0,0,5,5
0,0,3,3
0,0,7,7
0,0,5,5
0,0,0,0
0,0,2,2
0,0,5,5
0,0,2,2
0,0,3,3
0,0,2,2
0,0,0,0
0,0,1,1
0,0,1,1
0,0,8,8
0,0,14,14
0,0,1,1
0,0,3,3
0,0,6,6
0,0,2,2
0,0,5,5
0,0,3,3
0,0,1,1
0,0,5,5
0,0,1,1
0,0,3,3
0,0,3,3
0,0,3,3
0,0,5,5
0,0,4,4
0,0,1,1
0,0,1,1
0,0,4,4
0,0,9,9
0,0,2,2
0,0,12,12
0,0,0,0
0,0,15,15
0,0,25,25
0,0,6,6
0,0,2,2
0,0,11,11
0,0,1,1
0,0,1,1
0,0,0,0
0,0,1,1
0,0,5,5
0,0,5,5
0,0,22,22
0,0,19,19
0,0,6,6
0,0,5,5
0,0,5,5
0,0,13,13
0,0,5,5
0,0,14,14
0,0,6,6
0,0,3,3
0,0,9,9
0,0,15,15
0,0,3,3
0,0,14,14
0,0,16,16
0,0,7,7
0,0,12,12
0,0,14,14
0,0,18,18
0,0,16,16
0,0,11,11
0,0,5,5
0,0,20,20
0,0,13,13
0,0,13,13
0,0,8,8
0,0,16,16
0,0,7,7
0,0,11,11
0,0,17,17
0,0,21,21
0,0,17,17
0,0,4,4
0,0,15,15
0,0,25,25
0,0,18,18
0,0,6,6
0,0,2,2
0,0,11,11
0,0,5,5
0,0,10,10
0,0,4,4
0,0,14,14
0,0,6,6
0,0,11,11
0,0,4,4
0,0,10,10
0,0,9,9
0,0,15,15
0,0,16,16
0,0,18,18
0,0,8,8
0,0,16,16
0,0,14,14
0,0,13,13
0,0,7,7
0,0,11,11
0,0,23,23
0,0,21,21
0,0,15,15
0,0,7,7
0,0,6,6
0,0,1,1
0,0,4,4
0,0,5,5
0,0,4,4
0,0,13,13
0,0,11,11
0,0,9,9
0,0,9,9
0,0,7,7
0,0,11,11
0,0,5,5
0,0,11,11
0,0,22,22
0,0,7,7
0,0,1,1
0,0,11,11
0,0,3,3
