label,pred,smoothed,true
0,0,7,7
0,0,3,3
0,0,3,3
0,0,1,1
0,0,5,5
0,0,0,0
1,0,13,29
0,0,17,17
1,0,17,24
0,0,20,20
0,0,22,22
0,0,12,12
0,0,17,17
0,0,2,2
0,0,12,12
0,0,10,10
0,0,2,2
0,0,0,0
0,0,2,2
0,0,2,2
0,0,0,0
0,0,5,5
0,0,1,1
0,0,0,0
0,0,0,0
0,0,1,1
0,0,8,8
0,0,16,16
0,0,7,7
0,0,8,8
0,0,6,6
0,0,11,11
0,0,7,7
0,0,7,7
0,0,7,7
0,0,8,8
0,0,6,6
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,1,1
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,1,1
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,1,1
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,5,5
0,0,10,10
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,5,5
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,1,1
0,0,0,0
0,0,0,0
0,0,1,1
0,0,0,0
0,0,1,1
0,0,1,1
0,0,1,1
0,0,1,1
0,0,3,3
0,0,15,15
0,0,13,13
0,0,10,10
0,0,10,10
0,0,5,5
0,0,2,2
0,0,2,2
0,0,9,9
0,0,4,4
0,0,4,4
0,0,1,1
0,0,1,1
0,0,1,1
0,0,0,0
0,0,2,2
0,0,8,8
0,0,3,3
0,0,6,6
0,0,2,2
0,0,0,0
0,0,2,2
0,0,3,3
0,0,10,10
0,0,9,9
0,0,3,3
0,0,6,6
0,0,6,6
0,0,4,4
0,0,2,2
0,0,2,2
0,0,4,4
0,0,3,3
0,0,4,4
0,0,6,6
0,0,3,3
0,0,3,3
0,0,1,1
0,0,5,5
0,0,11,11
0,0,3,3
0,0,0,0
1,0,11,25
0,0,7,7
0,0,6,6
0,0,6,6
0,0,6,6
0,0,8,8
0,0,0,0
0,0,6,6
0,0,0,0
0,0,0,0
0,0,7,7
0,0,12,12
0,0,19,19
0,0,5,5
0,0,6,6
0,0,6,6
0,0,8,8
0,0,18,18
0,0,20,20
0,0,21,21
1,0,21,24
1,0,21,26
1,0,21,25
1,0,21,26
1,0,21,23
0,0,12,12
0,0,12,12
0,0,20,20
0,0,21,21
1,0,21,26
0,0,13,13
0,0,15,15
0,0,14,14
0,0,12,12
0,0,16,16
0,0,21,21
0,0,17,17
0,0,21,21
1,0,21,24
0,0,21,21
0,0,10,10
0,0,17,17
0,0,3,3
0,0,10,10
0,0,22,22
0,0,12,12
0,0,0,0
0,0,0,0
0,0,0,0
0,0,2,2
0,0,4,4
0,0,1,1
0,0,10,10
0,0,13,13
0,0,13,13
0,0,15,15
0,0,18,18
0,0,9,9
0,0,8,8
0,0,7,7
0,0,8,8
0,0,13,13
0,0,7,7
0,0,7,7
0,0,5,5
0,0,5,5
1,0,18,28
1,0,18,32
1,0,18,29
0,0,19,19
0,0,13,13
0,0,18,18
0,0,14,14
0,0,10,10
0,0,12,12
0,0,4,4
0,0,4,4
0,0,15,15
0,0,6,6
0,0,0,0
0,0,1,1
0,0,0,0
0,0,0,0
0,0,5,5
0,0,2,2
0,0,8,8
0,0,8,8
0,0,4,4
0,0,0,0
0,0,2,2
0,0,0,0
0,0,2,2
0,0,7,7
0,0,6,6
0,0,0,0
0,0,2,2
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,1,1
0,0,1,1
0,0,0,0
0,0,0,0
0,0,2,2
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,1,1
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,1,1
0,0,0,0
0,0,2,2
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,5,5
0,0,6,6
0,0,17,17
0,0,3,3
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,3,3
0,0,10,10
0,0,3,3
0,0,6,6
0,0,10,10
0,0,10,10
0,0,5,5
0,0,10,10
0,0,16,16
0,0,14,14
0,0,9,9
1,0,16,25
1,0,16,40
0,0,20,20
0,0,10,10
0,0,10,10
0,0,8,8
0,0,9,9
0,0,1,1
0,0,1,1
0,0,1,1
0,0,2,2
0,0,7,7
0,0,10,10
1,0,10,28
0,0,21,21
0,0,12,12
0,0,11,11
0,0,7,7
0,0,4,4
0,0,0,0
0,0,3,3
0,0,15,15
0,0,9,9
0,0,5,5
0,0,0,0
0,0,9,9
0,0,10,10
0,0,5,5
0,0,2,2
0,0,2,2
0,0,12,12
0,0,1,1
0,0,11,11
1,0,12,32
0,0,22,22
0,0,14,14
0,0,7,7
0,0,11,11
0,0,16,16
0,0,19,19
0,0,21,21
0,0,15,15
0,0,11,11
0,0,10,10
0,0,19,19
0,0,12,12
0,0,0,0
0,0,1,1
0,0,2,2
0,0,0,0
0,0,3,3
0,0,1,1
0,0,7,7
0,0,5,5
0,0,17,17
0,0,19,19
0,0,6,6
0,0,11,11
0,0,17,17
0,0,19,19
0,0,22,22
0,0,21,21
0,0,18,18
0,0,6,6
0,0,1,1
0,0,1,1
0,0,1,1
0,0,1,1
0,0,0,0
0,0,1,1
0,0,1,1
0,0,1,1
0,0,1,1
0,0,9,9
0,0,19,19
0,0,5,5
1,0,19,32
0,0,4,4
0,0,0,0
0,0,0,0
0,0,1,1
0,0,0,0
0,0,6,6
0,0,4,4
0,0,1,1
0,0,6,6
0,0,15,15
1,0,15,23
0,0,1,1
0,0,4,4
0,0,3,3
0,0,4,4
0,0,2,2
0,0,15,15
0,0,1,1
0,0,5,5
0,0,0,0
0,0,3,3
0,0,8,8
0,0,1,1
0,0,1,1
0,0,1,1
0,0,1,1
0,0,4,4
0,0,5,5
0,0,1,1
0,0,5,5
0,0,6,6
0,0,0,0
0,0,0,0
0,0,10,10
0,0,11,11
0,0,19,19
0,0,20,20
1,0,20,27
0,0,13,13
0,0,0,0
0,0,2,2
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,1,1
0,0,0,0
0,0,7,7
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,5,5
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,14,14
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,3,3
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,3,3
0,0,5,5
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,4,4
0,0,10,10
0,0,10,10
0,0,10,10
0,0,10,10
0,0,1,1
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
1,0,10,50
0,0,0,0
0,0,0,0
0,0,1,1
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,5,5
0,0,6,6
0,0,20,20
0,0,7,7
0,0,10,10
0,0,10,10
0,0,11,11
0,0,11,11
0,0,10,10
0,0,4,4
0,0,0,0
0,0,8,8
0,0,12,12
0,0,8,8
0,0,13,13
0,0,9,9
0,0,11,11
0,0,8,8
0,0,11,11
0,0,6,6
0,0,3,3
0,0,1,1
0,0,1,1
0,0,9,9
0,0,2,2
0,0,2,2
0,0,2,2
0,0,7,7
0,0,3,3
0,0,3,3
0,0,4,4
0,0,12,12
0,0,3,3
0,0,4,4
0,0,7,7
0,0,8,8
0,0,1,1
0,0,0,0
0,0,2,2
0,0,0,0
0,0,0,0
0,0,4,4
0,0,1,1
0,0,1,1
0,0,1,1
0,0,8,8
0,0,9,9
0,0,16,16
1,0,16,33
1,0,16,30
0,0,14,14
0,0,4,4
0,0,2,2
0,0,1,1
0,0,3,3
0,0,5,5
0,0,11,11
0,0,3,3
0,0,3,3
0,0,3,3
0,0,5,5
0,0,0,0
0,0,0,0
0,0,2,2
0,0,10,10
0,0,4,4
0,0,5,5
0,0,0,0
0,0,3,3
0,0,6,6
0,0,0,0
0,0,4,4
1,0,10,26
0,0,8,8
0,0,8,8
0,0,2,2
0,0,1,1
0,0,5,5
0,0,4,4
0,0,7,7
0,0,10,10
0,0,8,8
0,0,10,10
0,0,3,3
0,0,3,3
0,0,9,9
0,0,7,7
0,0,3,3
0,0,1,1
0,0,2,2
0,0,7,7
0,0,2,2
0,0,2,2
0,0,6,6
0,0,20,20
0,0,10,10
0,0,2,2
0,0,6,6
0,0,18,18
0,0,2,2
0,0,8,8
0,0,12,12
0,0,10,10
0,0,11,11
0,0,19,19
0,0,11,11
0,0,15,15
0,0,3,3
0,0,1,1
0,0,12,12
0,0,8,8
0,0,7,7
0,0,18,18
0,0,4,4
0,0,1,1
0,0,6,6
0,0,2,2
0,0,2,2
1,0,18,42
0,0,0,0
0,0,3,3
0,0,8,8
0,0,18,18
0,0,9,9
0,0,0,0
0,0,1,1
1,0,18,28
0,0,5,5
0,0,1,1
0,0,0,0
0,0,1,1
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,1,1
0,0,0,0
0,0,0,0
0,0,3,3
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,2,2
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,3,3
0,0,2,2
0,0,2,2
0,0,1,1
0,0,7,7
0,0,3,3
0,0,1,1
0,0,2,2
0,0,3,3
0,0,6,6
0,0,2,2
0,0,1,1
0,0,2,2
0,0,7,7
0,0,1,1
0,0,2,2
0,0,2,2
0,0,2,2
0,0,1,1
0,0,1,1
0,0,2,2
0,0,0,0
0,0,2,2
0,0,1,1
0,0,1,1
0,0,2,2
0,0,1,1
0,0,2,2
0,0,2,2
0,0,1,1
0,0,2,2
0,0,2,2
0,0,0,0
0,0,2,2
0,0,1,1
0,0,2,2
0,0,0,0
0,0,2,2
0,0,1,1
0,0,1,1
0,0,1,1
0,0,1,1
0,0,2,2
0,0,1,1
0,0,1,1
0,0,2,2
0,0,1,1
0,0,1,1
0,0,1,1
0,0,3,3
0,0,2,2
0,0,2,2
0,0,1,1
0,0,1,1
0,0,1,1
0,0,1,1
0,0,4,4
0,0,1,1
0,0,1,1
0,0,7,7
0,0,2,2
0,0,2,2
0,0,2,2
0,0,5,5
0,0,2,2
0,0,1,1
0,0,6,6
0,0,1,1
0,0,2,2
0,0,1,1
0,0,4,4
0,0,2,2
0,0,0,0
0,0,2,2
0,0,2,2
0,0,1,1
0,0,1,1
0,0,2,2
0,0,1,1
0,0,1,1
0,0,2,2
0,0,1,1
0,0,1,1
0,0,1,1
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,3,3
0,0,2,2
0,0,1,1
0,0,0,0
0,0,2,2
0,0,0,0
0,0,2,2
0,0,1,1
0,0,1,1
0,0,5,5
0,0,2,2
0,0,15,15
0,0,5,5
0,0,4,4
0,0,8,8
0,0,14,14
0,0,3,3
0,0,3,3
0,0,7,7
0,0,1,1
0,0,1,1
0,0,2,2
0,0,3,3
0,0,2,2
0,0,1,1
0,0,7,7
1,0,7,39
0,0,0,0
0,0,3,3
0,0,9,9
0,0,0,0
0,0,0,0
0,0,1,1
0,0,1,1
0,0,0,0
0,0,0,0
0,0,1,1
0,0,0,0
0,0,3,3
0,0,1,1
0,0,0,0
0,0,1,1
0,0,0,0
0,0,8,8
0,0,9,9
0,0,1,1
0,0,4,4
0,0,4,4
0,0,0,0
0,0,3,3
0,0,20,20
0,0,8,8
0,0,0,0
0,0,6,6
0,0,5,5
0,0,3,3
0,0,4,4
0,0,7,7
0,0,0,0
0,0,0,0
0,0,0,0
0,0,4,4
0,0,14,14
0,0,13,13
0,0,3,3
0,0,3,3
0,0,1,1
0,0,2,2
0,0,4,4
0,0,12,12
0,0,11,11
0,0,16,16
0,0,18,18
0,0,16,16
0,0,9,9
0,0,7,7
0,0,3,3
0,0,20,20
0,0,7,7
0,0,11,11
0,0,13,13
0,0,18,18
0,0,20,20
0,0,10,10
0,0,3,3
0,0,5,5
0,0,0,0
0,0,1,1
0,0,1,1
0,0,8,8
0,0,9,9
0,0,5,5
0,0,6,6
0,0,3,3
0,0,4,4
0,0,5,5
0,0,7,7
0,0,4,4
0,0,13,13
0,0,2,2
0,0,5,5
0,0,16,16
0,0,15,15
0,0,22,22
0,0,2,2
0,0,5,5
0,0,3,3
0,0,11,11
0,0,2,2
0,0,2,2
0,0,3,3
0,0,4,4
0,0,5,5
0,0,0,0
0,0,3,3
0,0,7,7
0,0,6,6
0,0,8,8
0,0,7,7
0,0,2,2
0,0,2,2
0,0,0,0
0,0,0,0
0,0,2,2
0,0,1,1
0,0,0,0
0,0,0,0
0,0,0,0
0,0,1,1
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,7,7
0,0,18,18
0,0,10,10
0,0,0,0
0,0,3,3
0,0,0,0
0,0,0,0
0,0,1,1
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,1,1
0,0,1,1
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,1,1
0,0,0,0
0,0,1,1
0,0,0,0
0,0,0,0
0,0,1,1
0,0,0,0
0,0,0,0
0,0,1,1
0,0,1,1
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
